 5.062593588384e+00  3.404648281993e-02  5.223489761616e+00  3.954969197963e-02  7.784004701184e-02
 5.122445171458e+00  7.577073151672e-02  5.097266718542e+00  3.570309916371e-02  7.149489123392e-02
 5.114777489916e+00  4.247871050978e-02  4.986466800084e+00  2.941060323140e-02  7.900515056581e-02
 5.054287816666e+00  3.394803847803e-02  4.896661193334e+00  3.263609048212e-02  8.330959975230e-02
 4.964135353695e+00  6.650490846073e-02  4.870393556305e+00  4.355197553505e-02  8.784517213919e-02
 4.885494324219e+00  5.915756811070e-02  4.896338845781e+00  3.957632364368e-02  1.137117485837e-01
 4.889356214693e+00  3.394529735738e-02  4.911687665307e+00  3.007501301514e-02  1.545657878215e-01
 4.937086090537e+00  1.153958998018e-02  4.949885019463e+00  2.482856633027e-02  1.857308310881e-01
 5.005295828518e+00 -1.301071083176e-02  5.014102121482e+00  2.341607852766e-02  1.938110870916e-01
 5.073001297856e+00 -3.508024433064e-02  5.086387352144e+00  2.403218812824e-02  1.754886708844e-01
 5.120177280051e+00 -4.611852689500e-02  5.130910389949e+00  2.696027004263e-02  1.392330959866e-01
 5.125772463414e+00 -3.676646356076e-02  5.116742906586e+00  3.203564000890e-02  1.067524448045e-01
 5.094592985932e+00 -2.035765102592e-02  5.052548854068e+00  3.477162779254e-02  9.117355433022e-02
 5.046318852320e+00 -1.461971422963e-02  4.954153737680e+00  3.110178841436e-02  9.473595081616e-02
 4.997522180924e+00 -8.776372316460e-03  4.861682459076e+00  2.441161282940e-02  1.105470230767e-01
 4.961904148471e+00  2.044950658316e-03  4.803236741529e+00  1.794582495466e-02  1.326227115706e-01
 4.945559625646e+00  1.368491101875e-02  4.802601744354e+00  1.381724697489e-02  1.556645321950e-01
 4.950300861467e+00  2.330949501034e-02  4.863177868533e+00  1.363816610653e-02  1.713647192766e-01
 4.968366740414e+00  2.173363655457e-02  4.971809889586e+00  1.819305977291e-02  1.680725143407e-01
 4.988973803275e+00  5.185101154964e-03  5.098846026725e+00  2.631403112121e-02  1.394200777376e-01
 5.009844455619e+00 -1.138411192973e-02  5.204678524381e+00  3.729085388722e-02  9.479734533121e-02
 5.041504098590e+00  6.444107896159e-02  5.240508341410e+00  4.803460724170e-02  5.939142791262e-02
 5.210752815609e+00  9.894303126387e-02  5.071767124391e+00  4.374586286552e-02  5.976840428972e-02
 5.131782350417e+00  1.034066218308e-01  5.074814759583e+00  4.346899819205e-02  6.463154895464e-02
 5.016669343240e+00  8.365881805378e-02  5.053141106760e+00  4.096389822688e-02  7.618371013237e-02
