 4.735834758535e+00  1.488695850108e-01  4.457015241465e+00  1.450774448677e-02  1.551081438724e-01
 4.763515280654e+00  1.729762014153e-01  4.475815719346e+00  1.480720820600e-02  1.683998480442e-01
 4.743253632549e+00  2.042358488261e-01  4.515703367451e+00  1.851894019261e-02  2.103947710082e-01
 4.699254982020e+00  2.084933699109e-01  4.528353017980e+00  2.231208587370e-02  2.608372586042e-01
 4.670495381282e+00  1.778629777915e-01  4.512577618718e+00  2.249670549248e-02  2.906675189220e-01
 4.652828815790e+00  1.284725945140e-01  4.507011184210e+00  2.057784165804e-02  2.939126651933e-01
 4.636751868359e+00  8.033645620524e-02  4.521380131641e+00  1.883148530475e-02  2.721546170049e-01
 4.631613386092e+00  5.419428268837e-02  4.545229613908e+00  1.808805091362e-02  2.334032503408e-01
 4.640324684184e+00  5.100757093488e-02  4.571542315816e+00  1.856676819710e-02  2.119392636057e-01
 4.652828186386e+00  6.923397348428e-02  4.593544813614e+00  1.869048598346e-02  2.073783745960e-01
 4.653315441566e+00  1.039294514640e-01  4.588141558434e+00  2.004489710101e-02  2.362423785669e-01
 4.668692047502e+00  1.457048645308e-01  4.572526952498e+00  2.268083453271e-02  2.781339192806e-01
 4.723998819934e+00  1.835185552195e-01  4.582474180066e+00  2.284218258379e-02  2.905198673764e-01
 4.798663489345e+00  2.015354400243e-01  4.625647510655e+00  2.165350026779e-02  2.768193018327e-01
 4.852627443497e+00  1.921154081631e-01  4.718866556503e+00  2.147844128679e-02  2.438702129812e-01
 4.843080671997e+00  1.657565648717e-01  4.787767328003e+00  2.246540007968e-02  2.039922094789e-01
 4.759888051174e+00  1.276401939687e-01  4.819026948826e+00  2.598668637940e-02  1.818842577567e-01
 4.671683036810e+00  8.847398141990e-02  4.806763963190e+00  2.915319716423e-02  1.857852121266e-01
 4.590082830335e+00  7.113991000950e-02  4.756964169665e+00  3.203027077513e-02  2.142790571574e-01
 4.535623600866e+00  8.876689412410e-02  4.684665399134e+00  3.404761522274e-02  2.548493896626e-01
 4.544142003533e+00  1.183878299986e-01  4.613712996467e+00  3.137170078130e-02  2.778029833547e-01
 4.577654043056e+00  1.535327078274e-01  4.516263956944e+00  2.375173720284e-02  2.703556168876e-01
 4.620662367647e+00  1.611272280828e-01  4.419870632353e+00  1.505971459000e-02  2.629285405742e-01
 4.649696619862e+00  1.566458990584e-01  4.367039380138e+00  1.063213150285e-02  2.627865269312e-01
 4.671052996487e+00  1.522060177973e-01  4.371069003513e+00  1.023076592073e-02  2.607976606644e-01
 4.686767896243e+00  1.431635321850e-01  4.420754103757e+00  1.172413665881e-02  2.411310287920e-01
 4.698921692908e+00  1.370890281768e-01  4.495965307092e+00  1.441634681003e-02  2.088487299283e-01
 4.709432857492e+00  1.266629045498e-01  4.591727142508e+00  1.843482615129e-02  1.885833831977e-01
 4.735368135094e+00  1.023225219013e-01  4.692880864906e+00  2.252647750077e-02  1.927809241058e-01
 4.746121067525e+00  9.011608935961e-02  4.722758932475e+00  2.363358444616e-02  2.130131267569e-01
 4.705667873127e+00  1.040155245856e-01  4.666772126873e+00  2.307382656211e-02  2.420772167678e-01
 4.636945147514e+00  1.327683591401e-01  4.564563852486e+00  2.165037185255e-02  2.723263600943e-01
 4.595202278516e+00  1.574525071162e-01  4.491355721484e+00  1.991642853014e-02  2.866439312907e-01
 4.615951654664e+00  1.637081507349e-01  4.484856345336e+00  1.761132670473e-02  2.771038944278e-01
 4.695317116419e+00  1.436920231610e-01  4.531022883581e+00  1.313048804229e-02  2.285789010169e-01
 4.775702317131e+00  1.147633821433e-01  4.572927682869e+00  9.623165130396e-03  1.649998826599e-01
 4.811960737436e+00  1.062928439701e-01  4.632716262564e+00  1.105607755883e-02  1.293923813357e-01
 4.810881283165e+00  1.085282462699e-01  4.705007716835e+00  1.477914476577e-02  1.296469401241e-01
 4.783093859900e+00  1.001672778583e-01  4.741855140100e+00  1.732237484762e-02  1.684408791434e-01
 4.739621430075e+00  1.006420159557e-01  4.699580569925e+00  1.892796235740e-02  2.297891309759e-01
 4.691351814363e+00  1.156406859596e-01  4.614378185637e+00  1.968805025318e-02  2.782246238331e-01
 4.657429117111e+00  1.389521398385e-01  4.534311882889e+00  1.921290542575e-02  3.009768106200e-01
 4.656467828664e+00  1.513167828735e-01  4.491055171336e+00  1.646175280714e-02  2.949808663280e-01
 4.664832070195e+00  1.459872530316e-01  4.452790929805e+00  1.184932924236e-02  2.681341709292e-01
 4.658141119341e+00  1.373208352325e-01  4.430874880659e+00  1.007956319980e-02  2.243016276719e-01
 4.636399864469e+00  1.363486862887e-01  4.425063135531e+00  1.196768159668e-02  1.877344540558e-01
 4.611028358302e+00  1.389470523363e-01  4.465354641698e+00  1.635106768312e-02  1.706273911899e-01
 4.635122214048e+00  1.257575825898e-01  4.523183785952e+00  1.748777055993e-02  1.634798305240e-01
 4.687502879209e+00  1.120957838543e-01  4.567164120791e+00  1.650380845653e-02  1.706533848842e-01
 4.736741046271e+00  1.136462295346e-01  4.567292953729e+00  1.492011984058e-02  1.967010895985e-01
 4.753603792481e+00  1.360234392191e-01  4.527759207519e+00  1.557441959154e-02  2.446436148227e-01
 4.733018555778e+00  1.653157844688e-01  4.431659444222e+00  1.646818978261e-02  3.000303890379e-01
 4.701824088752e+00  1.841873922796e-01  4.313299911248e+00  1.472131563139e-02  3.318328403345e-01
 4.668655483166e+00  1.888925518764e-01  4.219923516834e+00  1.178668780072e-02  3.216280124353e-01
 4.650767911404e+00  1.835274126779e-01  4.178331088596e+00  9.871136457694e-03  2.706611111764e-01
 4.653964492506e+00  1.728074883939e-01  4.195277507494e+00  9.484180452258e-03  2.081307010113e-01
 4.663774158182e+00  1.554589465749e-01  4.249038841818e+00  1.038956240812e-02  1.487387781148e-01
 4.645769786334e+00  1.684099559874e-01  4.317526213666e+00  1.497505000661e-02  1.185481415118e-01
 4.587353087954e+00  1.935442715316e-01  4.422161912046e+00  2.154193047448e-02  1.129379027014e-01
 4.514649282606e+00  1.937014745948e-01  4.533718717394e+00  2.712282782130e-02  1.478703338572e-01
 4.484542824631e+00  1.641263875667e-01  4.590675175369e+00  3.050276641962e-02  2.116340621015e-01
 4.532416819066e+00  1.469403328080e-01  4.603516180934e+00  2.978040096448e-02  2.559669934147e-01
 4.602240373047e+00  1.461368950948e-01  4.606228626953e+00  2.676164666163e-02  2.617364529593e-01
 4.661332093226e+00  1.558420440630e-01  4.588677906774e+00  2.327505807886e-02  2.415455194476e-01
 4.703608066905e+00  1.554658823486e-01  4.543043933095e+00  1.906622829455e-02  2.093182185248e-01
 4.727507784583e+00  1.359037476013e-01  4.451336215417e+00  1.373153800102e-02  1.803862996163e-01
 4.714070043722e+00  1.134319703496e-01  4.367500956278e+00  1.046230911282e-02  1.645060030252e-01
 4.690530851124e+00  1.153358246293e-01  4.343512148876e+00  1.009060320924e-02  1.566839096907e-01
 4.671227184017e+00  1.412486304188e-01  4.396563815983e+00  1.276707830265e-02  1.666763992515e-01
 4.672470816890e+00  1.540487501832e-01  4.505156183110e+00  1.601137721452e-02  1.928511935755e-01
 4.709825521567e+00  1.416655236243e-01  4.614657478433e+00  1.716226736878e-02  2.330300953383e-01
 4.735244320569e+00  1.290610134253e-01  4.674022679431e+00  1.749958588218e-02  2.678770140178e-01
 4.723171589404e+00  1.259501210862e-01  4.664090410596e+00  1.746749545901e-02  2.901017517780e-01
 4.692022547822e+00  1.263433641528e-01  4.618577452178e+00  1.620781937648e-02  2.907197556905e-01
 4.668649171788e+00  1.238339335682e-01  4.541229828212e+00  1.243628649024e-02  2.687839444875e-01
 4.667641083648e+00  1.006565226247e-01  4.472905916352e+00  7.397850895759e-03  2.157986205459e-01
 4.665982689403e+00  7.695603760297e-02  4.422263310597e+00  5.637234763041e-03  1.647894926716e-01
 4.679452990240e+00  7.366830606991e-02  4.394705009760e+00  6.675158434826e-03  1.332535808478e-01
 4.701200525222e+00  8.576688813116e-02  4.394479474778e+00  8.454621061592e-03  1.333920931721e-01
 4.700785511310e+00  1.119090390218e-01  4.406082488690e+00  1.066260808169e-02  1.646399415494e-01
 4.660285653723e+00  1.555852551492e-01  4.420446346277e+00  1.664422526781e-02  2.308261529756e-01
 4.609240396455e+00  1.831355741012e-01  4.424899603545e+00  2.271548077708e-02  2.983016313471e-01
 4.587507829601e+00  1.880705611563e-01  4.429446170399e+00  2.462855481942e-02  3.325758854898e-01
 4.642495531484e+00  1.644399524354e-01  4.480482468516e+00  2.065837729192e-02  3.109883623774e-01
 4.718956861715e+00  1.263692487864e-01  4.533233138285e+00  1.431065745827e-02  2.511353951064e-01
 4.745436251536e+00  1.055924269982e-01  4.552474748464e+00  1.229611114287e-02  1.932166839479e-01
 4.720488168561e+00  1.169634593068e-01  4.518952831439e+00  1.435373952588e-02  1.565061331087e-01
 4.668323708943e+00  1.351714119510e-01  4.446732291057e+00  1.641497299265e-02  1.411051286116e-01
 4.640590110212e+00  1.321807330194e-01  4.375296889788e+00  1.513079491778e-02  1.412082547376e-01
 4.633470939806e+00  1.305162804622e-01  4.369000060194e+00  1.482634077997e-02  1.641466635858e-01
 4.641358810986e+00  1.393594545465e-01  4.388751189014e+00  1.584493337158e-02  1.972026893764e-01
 4.652804405819e+00  1.471019745648e-01  4.419635594181e+00  1.761936323232e-02  2.297414272031e-01
 4.671347135289e+00  1.302211361362e-01  4.459360864711e+00  1.728130866483e-02  2.576781324852e-01
 4.676335606746e+00  1.070708341205e-01  4.490582393254e+00  1.604731768614e-02  2.876609370956e-01
 4.655792585158e+00  9.660520446381e-02  4.502738414842e+00  1.602617850706e-02  3.130755184705e-01
 4.625024592809e+00  1.029576697799e-01  4.508945407191e+00  1.828135198913e-02  3.253993882518e-01
 4.621913302033e+00  1.055764994024e-01  4.535167697967e+00  1.961046555820e-02  3.083080322011e-01
 4.674035049206e+00  9.624899970758e-02  4.602350950794e+00  1.849351120635e-02  2.741752427087e-01
 4.749785643336e+00  8.286676488404e-02  4.686302356664e+00  1.741059832014e-02  2.500140618703e-01
 4.784614064252e+00  8.809684090498e-02  4.742909935748e+00  1.994441702511e-02  2.367539270211e-01
 4.771764712101e+00  1.061553786705e-01  4.723815287899e+00  2.268743359400e-02  2.369578310855e-01
 4.728346070838e+00  1.251454322007e-01  4.670222929162e+00  2.489571025356e-02  2.431078605407e-01
 4.674308112027e+00  1.365274371998e-01  4.615851887973e+00  2.663295638316e-02  2.520262884636e-01
 4.634654079473e+00  1.369692068997e-01  4.607458920527e+00  2.891362366719e-02  2.608716249085e-01
 4.630879146976e+00  1.369887122642e-01  4.641416853024e+00  3.061211463383e-02  2.540099210128e-01
 4.653056146066e+00  1.270037926760e-01  4.705854853934e+00  3.110582150547e-02  2.273422237992e-01
 4.684483743084e+00  1.062908046981e-01  4.764559256916e+00  3.066631677467e-02  2.103983966079e-01
 4.685935219281e+00  8.819080736395e-02  4.799134780719e+00  3.239593671181e-02  2.326519693916e-01
 4.669775581287e+00  8.538449532136e-02  4.779726418713e+00  3.408166642922e-02  2.821596176139e-01
 4.639769846729e+00  9.849801956868e-02  4.715355153271e+00  3.553907163924e-02  3.318889962579e-01
 4.642206332276e+00  1.166989392879e-01  4.650689667724e+00  3.462359712970e-02  3.545221081619e-01
 4.703313414176e+00  1.215901284693e-01  4.632413585824e+00  3.081135523214e-02  3.366087346586e-01
 4.774495007322e+00  1.128012264815e-01  4.647300992678e+00  2.714755883443e-02  3.031684330481e-01
 4.813978682643e+00  1.013069235672e-01  4.656041317357e+00  2.484847787818e-02  2.630791704608e-01
 4.798731579676e+00  9.793669531594e-02  4.645482420324e+00  2.485572127025e-02  2.221787821127e-01
 4.740583464814e+00  1.077873878901e-01  4.629674535186e+00  2.757549144204e-02  2.037701758159e-01
 4.634191396664e+00  1.167756375583e-01  4.649385603336e+00  3.512581512054e-02  2.114114898382e-01
 4.551431053961e+00  1.016418032466e-01  4.689146946039e+00  4.161890225893e-02  2.468997755924e-01
 4.519640327630e+00  7.790346894972e-02  4.737255672370e+00  4.403597107554e-02  2.709343407358e-01
 4.550281479662e+00  6.778554998381e-02  4.799920520338e+00  4.380404143261e-02  2.748952126706e-01
 4.603440183358e+00  8.128923509499e-02  4.848661816642e+00  4.232011654341e-02  2.756287452098e-01
 4.639136419846e+00  9.906884808269e-02  4.853739580154e+00  4.095245185241e-02  2.927540386716e-01
 4.650639522749e+00  1.245352848245e-01  4.801658477251e+00  3.940295859720e-02  3.046787946532e-01
 4.656087573281e+00  1.610016288510e-01  4.695489426719e+00  3.530457190676e-02  2.939745832785e-01
 4.675476393242e+00  1.797362209022e-01  4.578172606758e+00  2.836279210293e-02  2.608759284833e-01
 4.716902766624e+00  1.660989276259e-01  4.502174233376e+00  2.096582899350e-02  2.265876228353e-01
 4.759606604002e+00  1.405981989196e-01  4.501559395998e+00  1.583074653747e-02  2.094773953439e-01
 4.776765329306e+00  1.342863375304e-01  4.528434670694e+00  1.478414257662e-02  2.034598793893e-01
 4.759270257163e+00  1.490696625171e-01  4.562487742837e+00  1.721718120778e-02  2.121649980025e-01
 4.704601147907e+00  1.718870671708e-01  4.594778852093e+00  2.209752751851e-02  2.366534788614e-01
 4.634131787876e+00  1.819701389749e-01  4.633012212124e+00  2.911753509887e-02  2.824954165471e-01
 4.601039658768e+00  1.747367255371e-01  4.677350341232e+00  3.371883243890e-02  3.109224625525e-01
 4.613071201961e+00  1.770217728590e-01  4.720339798039e+00  3.420692579718e-02  2.890323999921e-01
 4.674101332992e+00  1.875259952541e-01  4.756733667008e+00  3.133552279484e-02  2.266881776366e-01
 4.754455102856e+00  1.906148255170e-01  4.724829897144e+00  2.593344839204e-02  1.845522571117e-01
 4.776468154061e+00  1.746232991782e-01  4.640209845939e+00  2.182061453216e-02  1.795556272596e-01
 4.739658548574e+00  1.618949309992e-01  4.524112451426e+00  1.928358293301e-02  2.036591660190e-01
 4.671452342966e+00  1.608686829491e-01  4.405401657034e+00  1.801619934695e-02  2.379644344024e-01
 4.606837373576e+00  1.731207289818e-01  4.340977626424e+00  1.924157276912e-02  2.772593491820e-01
 4.581347513821e+00  1.754016457397e-01  4.372601486179e+00  2.147413908633e-02  3.060621707681e-01
 4.603748682517e+00  1.736728149603e-01  4.467766317483e+00  2.310737451881e-02  3.090445814202e-01
 4.643243400025e+00  1.797403165374e-01  4.574999599975e+00  2.442274061402e-02  2.821887063567e-01
 4.660708133660e+00  1.947529220654e-01  4.681753866340e+00  2.895279550272e-02  2.464756023025e-01
 4.633945492200e+00  2.072736274796e-01  4.769041507800e+00  3.551937452563e-02  2.247986363783e-01
 4.586673238154e+00  1.868194934480e-01  4.849495761846e+00  4.137700502916e-02  2.275081752677e-01
 4.574161176346e+00  1.398585034734e-01  4.908552823654e+00  4.381269244502e-02  2.365812103788e-01
 4.605133762015e+00  1.159761543364e-01  4.927109237985e+00  4.339681505190e-02  2.455499540726e-01
 4.661127867989e+00  1.178254094751e-01  4.897312132011e+00  4.123135381544e-02  2.600381229608e-01
 4.719621556364e+00  1.241164670523e-01  4.825349443636e+00  3.650452488136e-02  2.864246355532e-01
 4.735369392914e+00  1.214144958357e-01  4.718912607086e+00  2.990421102212e-02  3.203855812539e-01
 4.709267082464e+00  1.200670390820e-01  4.614994917536e+00  2.414554298132e-02  3.473999919796e-01
 4.655605677181e+00  1.320580116844e-01  4.518470322819e+00  2.084114511967e-02  3.507773917031e-01
 4.608864457884e+00  1.540348679839e-01  4.474198542116e+00  2.143638895036e-02  3.190491848025e-01
 4.619028400733e+00  1.688384894407e-01  4.499997599267e+00  2.190973615181e-02  2.578424803592e-01
 4.675643255804e+00  1.692334561490e-01  4.550762744196e+00  2.032013166989e-02  1.991447112919e-01
 4.716534507226e+00  1.695078602294e-01  4.615069492774e+00  2.103574226119e-02  1.618203547893e-01
 4.721300770232e+00  1.828958490922e-01  4.654646229768e+00  2.331760090819e-02  1.609409618169e-01
 4.671787440358e+00  2.000615694914e-01  4.648538559642e+00  2.654761608535e-02  2.081697818739e-01
 4.635938256080e+00  2.039824625974e-01  4.605323743920e+00  2.841801290638e-02  2.792363630844e-01
 4.646042513157e+00  2.031482882548e-01  4.534249486843e+00  2.721933365252e-02  3.322722944676e-01
 4.675490586652e+00  2.038871881513e-01  4.473026413348e+00  2.457907789755e-02  3.511746048803e-01
 4.707287886516e+00  1.921491873104e-01  4.457913113484e+00  2.188138188264e-02  3.310442890329e-01
 4.732217403333e+00  1.697226726612e-01  4.439449596667e+00  1.775805949489e-02  2.853143131310e-01
 4.734595068134e+00  1.438924937351e-01  4.434146931866e+00  1.496514971120e-02  2.425162797265e-01
 4.709564923497e+00  1.326502770817e-01  4.433472076503e+00  1.491665050499e-02  2.117688756450e-01
 4.666627678196e+00  1.457874446100e-01  4.407206321804e+00  1.710396211866e-02  1.977186226649e-01
 4.607169715629e+00  1.740082525123e-01  4.386253284371e+00  2.227303894499e-02  2.033730497394e-01
 4.595960393885e+00  1.842204345723e-01  4.406894606115e+00  2.504504606363e-02  2.262596260615e-01
 4.619656273306e+00  1.823306113928e-01  4.479508726694e+00  2.796890578765e-02  2.629558490770e-01
 4.654543903747e+00  1.717592196858e-01  4.550307096253e+00  2.973865837863e-02  3.013769308300e-01
 4.657115222907e+00  1.593525945405e-01  4.586622777093e+00  3.166179062033e-02  3.416323864914e-01
 4.612235156396e+00  1.467094584221e-01  4.588183843604e+00  3.331397578557e-02  3.649547810219e-01
 4.578642876188e+00  1.356634165840e-01  4.605593123812e+00  3.420906692778e-02  3.608933092877e-01
 4.547219279340e+00  1.348074416962e-01  4.647056720660e+00  3.578134890659e-02  3.233473939390e-01
 4.516361158861e+00  1.509592560888e-01  4.690442841139e+00  3.764469936021e-02  2.507025734114e-01
 4.541749414669e+00  1.881399414222e-01  4.687550585331e+00  3.692396968002e-02  1.670827072225e-01
 4.618440403129e+00  2.108280165393e-01  4.621339596871e+00  3.273028409705e-02  1.180108891255e-01
 4.669814825536e+00  1.993324813329e-01  4.572039174464e+00  2.700181948865e-02  1.124291873192e-01
 4.629945448402e+00  1.994002621768e-01  4.572434551598e+00  2.811768949576e-02  1.538684467107e-01
 4.560852199959e+00  2.036652874430e-01  4.554316800041e+00  3.389560433799e-02  2.396246566618e-01
 4.542729899469e+00  1.881181729804e-01  4.520155100531e+00  3.771108812202e-02  3.372844535242e-01
 4.601148675480e+00  1.644020451135e-01  4.519978324520e+00  3.756799455378e-02  3.909830701870e-01
 4.688156350306e+00  1.446323822984e-01  4.571815649694e+00  3.505562482181e-02  3.957202081317e-01
 4.737995427083e+00  1.334885560987e-01  4.647041572917e+00  3.309082897043e-02  3.623707110376e-01
 4.723959642304e+00  1.329661734133e-01  4.687375357696e+00  3.250006118177e-02  3.165349209189e-01
 4.678146392092e+00  1.366559493863e-01  4.680116607908e+00  3.064314228792e-02  2.723707863801e-01
 4.635115979346e+00  1.552480990654e-01  4.638533020654e+00  2.731525973986e-02  2.289388065217e-01
 4.625326409374e+00  1.853193548685e-01  4.560321590626e+00  2.201272976043e-02  1.959934962365e-01
 4.649813660188e+00  2.045357170885e-01  4.468902339812e+00  1.643335113295e-02  1.794683844051e-01
 4.692163861378e+00  2.106502979355e-01  4.419289138622e+00  1.389946079700e-02  1.842324839913e-01
 4.728608627637e+00  2.112358406405e-01  4.406815372363e+00  1.330528267461e-02  2.038290308125e-01
 4.736127197332e+00  2.099153175565e-01  4.424696802668e+00  1.473341887257e-02  2.363894213777e-01
 4.706345956526e+00  2.113329267183e-01  4.422885043474e+00  1.822738369370e-02  2.734847234054e-01
 4.657722795383e+00  2.110739110656e-01  4.417677204617e+00  2.306217806142e-02  3.025877970226e-01
 4.658504713990e+00  1.897416969054e-01  4.461419286010e+00  2.607251661521e-02  3.123877885968e-01
 4.713554066433e+00  1.565426360947e-01  4.533153933567e+00  2.510225023270e-02  2.877508412507e-01
 4.741371265253e+00  1.317687894623e-01  4.594523734747e+00  2.390446830357e-02  2.482731494606e-01
 4.715730161346e+00  1.284482380775e-01  4.596843838654e+00  2.374578689437e-02  2.133946421647e-01
 4.656782640162e+00  1.469224827609e-01  4.545967359838e+00  2.421183832486e-02  1.923958740023e-01
 4.600508706554e+00  1.743768655905e-01  4.490958293446e+00  2.477145525832e-02  1.975833769238e-01
 4.558018464876e+00  1.984963571478e-01  4.465283535124e+00  2.614246451870e-02  2.206290060861e-01
 4.527072811613e+00  2.144415060719e-01  4.452453188387e+00  2.678381432319e-02  2.369453410574e-01
 4.516428744138e+00  2.192933341224e-01  4.476241255862e+00  2.726917726449e-02  2.303007155983e-01
 4.544372296323e+00  2.006062215465e-01  4.539843703677e+00  2.690506233842e-02  2.067179270606e-01
 4.587240349411e+00  1.715397289688e-01  4.626204650589e+00  2.728952786436e-02  1.877986526039e-01
 4.600769994758e+00  1.397250106191e-01  4.692236005242e+00  2.989235313807e-02  1.912168585049e-01
 4.565213356122e+00  1.288190534959e-01  4.662953643878e+00  3.207964225847e-02  2.166177379626e-01
 4.500304953696e+00  1.444858697996e-01  4.565705046304e+00  3.324001957998e-02  2.572923771040e-01
 4.479254854773e+00  1.679213096570e-01  4.472886145227e+00  3.296913271336e-02  2.881885554949e-01
 4.523734643774e+00  1.850337185948e-01  4.416331356226e+00  3.046913355561e-02  2.983961304368e-01
