4.663324 0.120600 0.301225 -0.982114 -0.023966
4.616406 0.111800 0.155511 -0.981846 -0.025211
4.520463 0.110800 0.169510 -0.985335 -0.024068
4.415786 0.119400 0.368740 -0.983380 -0.027403
4.351576 0.129300 0.502196 -0.979547 -0.032535
4.360946 0.139900 0.569524 -0.991690 -0.039051
4.438119 0.153100 0.652329 -0.990238 -0.043854
4.509615 0.146400 0.900518 -0.716019 -0.038877
4.514848 0.126700 1.021564 -0.318659 -0.025861
4.498428 0.126700 1.058254 -0.170312 -0.020696
4.470208 0.138300 1.110862 -0.167308 -0.018524
4.466971 0.148600 1.143474 -0.224181 -0.013047
4.465400 0.147500 1.109822 -0.341572 -0.005460
4.409568 0.132700 1.000737 -0.476547 0.004172
4.342598 0.122500 0.901540 -0.581762 0.012738
4.303794 0.122600 0.832720 -0.684520 0.017525
4.290191 0.126900 0.763423 -0.790184 0.017132
4.297365 0.130200 0.640729 -0.908670 0.014431
4.350457 0.135000 0.360946 -1.065940 0.011828
4.452148 0.134500 0.514778 -0.984030 -0.000606
4.473660 0.115100 0.956170 0.368184 -0.004591
4.513043 0.112400 0.987360 0.204253 -0.007394
4.511540 0.124000 1.055751 0.084461 -0.014741
4.459142 0.141500 0.996271 -0.549526 -0.028513
4.360519 0.122100 0.679777 -0.824943 -0.028295
4.280799 0.107600 0.526677 -0.864884 -0.022707
4.273127 0.102000 0.380181 -0.910538 -0.014409
4.333330 0.108500 0.242475 -0.981526 -0.006533
4.427942 0.124900 0.107200 -1.067787 0.000606
4.516634 0.141700 0.002112 1.131388 -0.008819
4.590437 0.144200 0.161806 1.120513 -0.014136
4.555407 0.128700 1.073734 0.017436 -0.002717
4.496414 0.154300 1.178660 -0.105027 -0.006243
4.470607 0.164800 1.203302 -0.237731 -0.012895
4.430490 0.162000 1.142438 -0.432165 -0.020839
4.362791 0.149200 1.018101 -0.599049 -0.029182
4.296856 0.135200 0.862361 -0.734165 -0.034310
4.292725 0.124900 0.673528 -0.855996 -0.033711
4.360359 0.120400 0.463083 -0.954811 -0.029887
4.481598 0.118000 0.225287 -1.011593 -0.021834
4.596348 0.094800 0.397387 0.827174 -0.000417
4.589801 0.100400 0.896329 0.297973 -0.015624
4.531156 0.124000 1.033403 0.221288 -0.012014
4.469518 0.146300 1.142476 0.175263 -0.006089
4.404149 0.171100 1.256602 0.080700 -0.000406
4.389111 0.190800 1.329330 -0.083793 0.008831
4.420126 0.197500 1.308465 -0.333730 0.020138
4.454554 0.173900 1.051662 -0.697651 0.025745
4.459287 0.141800 0.689342 -0.906692 0.017863
4.463388 0.128500 0.463381 -0.980073 0.004059
4.487004 0.124800 0.385108 -0.993251 -0.014479
4.516882 0.125200 0.476435 -0.950254 -0.031667
4.515434 0.141100 1.104810 -0.233526 -0.006845
4.428407 0.161200 1.218585 0.033609 -0.004935
4.391756 0.166000 1.241851 0.018063 -0.019630
4.418495 0.158300 1.205606 -0.086697 -0.035478
4.467833 0.145000 1.091875 -0.359186 -0.054431
4.432655 0.137700 0.754305 -0.833559 -0.061177
4.275219 0.127800 0.479072 -0.994165 -0.043774
4.118318 0.118900 0.379187 -1.016613 -0.027934
4.096093 0.114300 0.320529 -1.018041 -0.012553
4.216429 0.111800 0.229632 -1.014413 0.005206
4.384266 0.106100 0.054927 0.991697 -0.028787
4.423098 0.148600 1.099248 0.401697 -0.044524
4.360761 0.174200 1.242824 0.290791 -0.035876
4.308653 0.184600 1.305564 0.208625 -0.027550
4.298018 0.188300 1.334828 0.077131 -0.018791
4.319046 0.179200 1.294405 -0.132676 -0.010401
4.345143 0.156000 1.141590 -0.402156 -0.005960
4.345512 0.130900 0.925819 -0.610269 -0.007680
4.310061 0.119200 0.794129 -0.705773 -0.014679
4.278125 0.118300 0.777654 -0.723641 -0.023194
4.272155 0.123700 0.808805 -0.725653 -0.032737
4.337124 0.134400 0.852340 -0.732685 -0.042620
4.449197 0.161800 1.065152 -0.589018 -0.052898
4.486296 0.161100 1.160076 0.345290 -0.024451
4.509152 0.154000 1.123195 0.362835 -0.028403
4.537092 0.141800 1.098040 0.261353 -0.039853
4.554624 0.130300 1.078864 0.039365 -0.049606
4.505448 0.144500 0.993060 -0.566772 -0.045347
4.379343 0.135600 0.827582 -0.760807 -0.025188
4.277560 0.129300 0.791397 -0.779389 -0.015160
4.265243 0.125700 0.762778 -0.787934 -0.010610
4.323448 0.123400 0.722903 -0.801615 -0.011952
4.411157 0.123100 0.754670 -0.754701 -0.017106
4.469953 0.132100 1.018219 -0.410149 -0.032311
4.462556 0.148000 1.162594 0.008578 -0.041809
4.444663 0.156100 1.194186 0.074493 -0.037823
4.463005 0.152900 1.181561 -0.032362 -0.033070
4.488502 0.131200 0.932745 -0.567934 -0.027120
4.431540 0.108000 0.654433 -0.752652 -0.018736
4.375405 0.106300 0.611039 -0.786322 -0.010589
4.336833 0.114600 0.614560 -0.837216 -0.004942
4.291224 0.127100 0.642300 -0.892333 -0.000087
4.274025 0.138800 0.689041 -0.922508 0.000916
4.309049 0.147500 0.747041 -0.915764 -0.001208
4.360178 0.156600 1.202900 0.137086 0.010247
4.334199 0.156300 1.159980 0.355030 0.009009
4.372122 0.152600 1.142158 0.346301 0.009576
4.428168 0.141400 1.105358 0.285726 0.011821
4.463872 0.127200 1.075954 0.073433 0.017455
