4.661720 0.115500 0.870664 0.417703 0.047722
4.660855 0.111300 0.869653 0.377664 0.039012
4.684879 0.100700 0.844612 0.312232 0.017023
4.729447 0.094700 0.837252 0.234652 -0.010237
4.751197 0.086700 0.818739 0.134216 -0.029259
4.757967 0.068300 0.734900 0.033393 -0.035840
4.763438 0.057700 0.674763 -0.034754 -0.033018
4.770316 0.050900 0.630086 -0.075187 -0.026862
4.790384 0.044500 0.582941 -0.105422 -0.019535
4.791351 0.026600 -0.095715 0.445854 -0.043019
4.778230 0.045200 0.244192 0.542237 -0.061052
4.741844 0.054800 0.358619 0.553350 -0.043083
4.697676 0.067600 0.475554 0.563063 -0.016433
4.646429 0.089100 0.626764 0.574922 0.012201
4.597317 0.102400 0.714599 0.572197 0.038310
4.554703 0.104700 0.768860 0.521602 0.045706
4.581000 0.101100 0.798106 0.438923 0.043858
4.671554 0.105000 0.816913 0.423053 0.037504
4.783993 0.103400 0.808907 0.402371 0.014926
4.872354 0.090200 0.757616 0.355653 -0.012230
4.913143 0.068000 0.656900 0.301413 -0.041683
4.912028 0.048900 0.545039 0.272890 -0.075287
4.887908 0.037200 0.452287 0.270391 -0.100650
4.826040 0.033800 0.443623 0.237596 -0.108759
4.753562 0.029200 0.445162 0.150139 -0.105504
4.694046 0.030300 0.477683 0.069971 -0.101646
4.647678 0.036600 0.534951 0.020321 -0.102779
4.623937 0.037500 0.544541 -0.024099 -0.092915
4.623981 0.037600 0.545953 -0.039962 -0.080897
4.623875 0.046400 0.609538 0.014871 -0.082672
4.644920 0.085400 0.775114 0.291808 -0.085457
4.715950 0.090000 0.732539 0.424817 -0.058421
4.786509 0.082900 0.685588 0.426869 -0.044213
4.845214 0.073100 0.612773 0.440257 -0.036435
4.843411 0.071300 0.578870 0.469689 -0.037554
4.771117 0.077500 0.644909 0.443234 -0.036262
4.681037 0.055700 0.668961 0.035867 -0.005195
4.636095 0.042000 0.531224 -0.242318 0.019493
4.629178 0.037000 0.468474 -0.285448 0.027394
4.634003 0.041700 0.547384 -0.198246 0.016283
4.651093 0.059100 0.691331 -0.029784 -0.008387
4.673376 0.064800 0.720897 0.054491 -0.023674
4.715460 0.065200 0.716202 0.089590 -0.032873
4.745766 0.060400 0.683687 0.109751 -0.033334
4.747826 0.054700 0.643831 0.141997 -0.028036
4.705506 0.048100 0.597752 0.167236 -0.020645
4.634553 0.047400 0.578000 0.226779 -0.014824
4.605861 0.055300 0.566336 0.362364 -0.008165
4.634487 0.060400 0.553683 0.429912 -0.004428
4.675680 0.067700 0.602212 0.428200 -0.007940
4.725231 0.070900 0.627865 0.414591 -0.014177
4.760782 0.075500 0.653176 0.414567 -0.025148
4.786420 0.068100 0.611347 0.403535 -0.039854
4.826422 0.025900 0.397848 0.209664 -0.030392
4.862043 0.004900 0.186409 0.060036 -0.008612
4.871429 0.000800 0.080190 -0.003113 0.011148
